filename,topic_sentiment_score_macroeconomic_commentary,topic_sentiment_score_asset_purchases_balance_sheet,topic_sentiment_score_financial_conditions_market_functioning,topic_sentiment_score_timing_operations,topic_sentiment_score_federal_reserve_agencies,macroeconomic_commentary,asset_purchases_balance_sheet,financial_conditions_market_functioning,timing_operations,federal_reserve_agencies,word_count,overall_sentiment,topic_sentiment_score_macroeconomic_commentary_category,topic_sentiment_score_asset_purchases_balance_sheet_category,topic_sentiment_score_financial_conditions_market_functioning_category,topic_sentiment_score_timing_operations_category,topic_sentiment_score_federal_reserve_agencies_category,monetary_policy,federal_reserve,inflation,federal_fund_rate,labor_market,target_range,stance_monetary_policy,maximum_employment_price,open_market_committee,holding_treasury_security,date,ticker,speech_close,pre_market_movement,after_1_day_market,before_5_open,before_5_close,before_4_open,before_4_close,before_3_open,before_3_close,before_2_open,before_2_close,before_1_open,before_1_close,after_1_open,after_1_close,after_2_open,after_2_close,after_3_open,after_3_close,after_4_open,after_4_close,after_5_open,after_5_close,after_6_open,after_6_close,after_7_open,after_7_close,after_8_open,after_8_close,after_9_open,after_9_close,after_10_open,after_10_close,momentum_3d_before,momentum_5d_after,volatility_3d_before,volatility_5d_after
2009_Nov_04.json,0.0,-0.1591138059160135,0.0,0.0327644869750132,0.0,0.183531365771371,0.8157723452179785,0.0002289631994341,0.0002341563630399,0.0002331694481762,424,3,poor,poor,poor,good,poor,0,3,4,2,0,1,0,0,1,0,2009-11-04 00:00:00-05:00,SPY,78.97852325439453,0.007053102377411,0.0183950286097984,79.90440296785147,78.59461975097656,79.18177787637673,80.28079223632812,80.01731168168989,77.95477294921875,78.38383879074163,78.52686309814453,78.09030128802361,78.77530670166016,79.53556686452451,80.43133544921875,79.9872238481926,80.6421127319336,81.25935616449961,82.47881317138672,82.28311972503516,82.49388885498047,83.03584227489843,82.9154052734375,82.80251812707213,82.07234954833984,82.28310780787507,82.51646423339844,83.08854163194148,83.71332550048828,83.4950645041762,83.81121826171875,83.75098340837242,83.75850677490234,-0.0187527488547468,0.0498475010271086,0.0198696666832349,0.0101029989356878
2009_Sep_23.json,0.0,-0.1189288841521444,0.0,0.0227108050984816,0.0,0.0002513564832457,0.9990035318399026,0.000244908752687,0.0002506837342246,0.0002495191899399,386,6,poor,poor,poor,good,poor,0,4,2,2,0,1,0,0,1,0,2009-09-23 00:00:00-04:00,SPY,79.92700958251953,0.002166091487491,-0.0110190791635854,79.48817335926357,80.40217590332031,80.28978292694842,80.28229522705078,80.65717122447904,80.33348846435547,79.70868802072371,80.1302261352539,80.60446056455693,80.59693145751953,80.10013879759684,79.0462875366211,78.87316480296433,78.624755859375,78.9258507878951,80.03239440917969,80.17540036698963,79.79149627685547,80.06249274189638,79.48287200927734,77.53326273716918,77.51068115234375,76.7955443869229,77.14933776855469,77.45795690500984,78.30103302001953,78.86560649375897,79.42264556884766,79.24199832715631,79.64096069335938,0.0039191235076043,-0.0055567895704099,0.0042177385282758,0.0110536282625665
2010_Apr_28.json,0.0,-0.0714285714285714,0.0,-0.0605135133889475,0.0,0.7683531711144971,0.2308584468707642,0.0002588673541165,0.0002654323410796,0.0002640823195424,304,10,poor,poor,poor,poor,poor,0,1,4,2,1,1,0,0,1,0,2010-04-28 00:00:00-04:00,SPY,90.71917724609376,0.0060310471054545,0.0123972898583974,91.91221256185926,91.69184112548828,91.04592200220893,91.96542358398438,91.90465446947177,92.56578063964844,92.59616141527876,92.21620178222656,91.68426364380774,90.03524017333984,91.26630887743302,91.8438491821289,91.859012421834,90.28598022460938,90.71916851299297,91.45629119873048,90.43798599660668,89.30570220947266,88.57618493780366,88.77376556396484,88.34820298046783,85.82527160644531,85.59729322007082,84.5486068725586,88.00624804587989,88.27222442626953,87.44388324906572,88.02142333984375,88.37099923636548,89.25250244140625,-0.0209881424498833,-0.0214443267805612,0.015340078668973,0.016651098857089
2010_Aug_10.json,0.0,-0.1092505549027288,0.0,0.0157352444515387,0.0,0.998957653110118,0.0002628757738892,0.0002558656648365,0.0002621995789823,0.0002614058721739,295,9,poor,poor,poor,good,poor,0,2,5,2,0,1,0,0,1,1,2010-08-10 00:00:00-04:00,SPY,85.8060073852539,-0.0153941921450031,-0.0274069921439631,85.88238142219328,85.6838607788086,85.92054317337426,86.25650024414062,85.70673648165582,86.16485595703125,85.3173685609324,85.81366729736328,86.21834235143025,86.27178955078125,84.48509322036975,83.4543228149414,82.19448849017347,82.9427490234375,82.68316479308089,82.69843292236328,82.13342228751382,82.66026306152344,83.37032636156296,83.67573547363281,83.6375770518749,83.82846069335938,83.39325666309446,82.3701171875,82.12580275642108,82.10289764404297,82.49228354245058,81.78983306884766,80.89648879901614,80.5758056640625,0.0001772539645981,-0.0248266056950596,0.0048076879636173,0.0143780430026941
2010_Dec_14.json,0.0392334008702295,0.0,0.0,-0.0060038859832438,0.0,0.9991028294222264,0.0002256009565753,0.0002208457167293,0.0002258245674644,0.0002248993370045,399,9,good,poor,poor,poor,poor,0,0,7,2,0,1,0,2,1,0,2010-12-14 00:00:00-05:00,SPY,95.69944763183594,-0.0018443712940252,-0.004571604234155,95.13910186144383,94.28704071044922,94.40217840741975,94.63246154785156,95.16212311264174,95.00092315673828,95.2926399938826,95.55363464355467,95.991182830335,95.61504364013672,95.5229423177697,95.26194763183594,95.32332795831938,95.81460571289062,95.74747037027646,95.917236328125,96.17960975267478,96.14874267578124,96.44966649023556,96.75833129882812,96.82779380970204,97.05928802490234,96.95123907663978,96.92037200927734,96.55774106805312,96.9590072631836,97.15189341036752,97.0978775024414,97.21364670362716,97.16734313964844,0.0103831399523335,0.0110646789839978,0.002615830666064,0.0043955818076942
2010_Jan_27.json,0.0,0.0079708019374258,0.0,-0.2193505101193416,0.0,0.3894901835897202,0.6097967988865678,0.0002343279606161,0.0002400445318507,0.0002386450312451,479,7,poor,good,poor,very poor,poor,0,5,4,2,2,1,0,0,1,0,2010-01-27 00:00:00-05:00,SPY,83.11964416503906,0.0032776797792677,-0.0114724115249877,86.48742865013747,86.19227600097656,86.21496160998083,84.53485870361328,84.15644134324553,82.65040588378906,83.40721374121581,83.07421875,82.74880789444269,82.72610473632812,83.39208374197874,82.16606140136719,82.5217663702173,81.27304077148438,81.84818564077224,82.53687286376953,82.68825059873208,83.5358657836914,83.15748083669011,83.11964416503906,82.47634879032029,80.55406951904297,80.64490378561386,80.72058868408203,80.78110605264887,80.13782501220703,81.07622530821682,81.14434051513672,81.01573880708001,80.98546600341797,-0.0213965456975188,0.0,0.0139423961058186,0.0128730101427492
2010_Jun_23.json,0.0,0.0047846889952153,0.0,0.0330882611396003,-0.1111111111111111,0.9989207170180808,0.000272026242159,0.000264667710255,0.0002719553930949,0.0002706336364099,255,10,poor,good,poor,good,poor,0,0,5,2,1,1,0,0,1,0,2010-06-23 00:00:00-04:00,SPY,83.4009017944336,-0.0049437286799922,-0.0165706096030717,84.6702168701521,85.08057403564453,85.32371914719691,85.21733093261719,85.38607519486321,85.30972290039062,86.37101949851134,85.06537628173828,85.06539873818964,83.66049194335938,82.98859036429523,82.0188980102539,82.26320931625702,82.36247253417969,82.48464972142662,82.1028823852539,80.94997432611636,79.56797790527344,79.34652948774303,78.81205749511719,78.75858579287097,78.46080780029297,78.72806062074154,78.03324127197266,79.13273420719564,78.54481506347656,78.7433256979434,81.01866149902344,81.69822043453088,81.82038879394531,-0.0182690418981653,-0.055021518959435,0.0092347795687759,0.0134203169439812
2010_Mar_16.json,0.0023092783505154,-0.0682424584863609,0.0,-0.0707116935949888,0.0,0.5637076050059235,0.4355596456039827,0.0002408120291769,0.0002466342721926,0.000245303088724,353,7,good,poor,poor,poor,poor,0,2,4,2,1,1,0,0,1,0,2010-03-16 00:00:00-04:00,SPY,88.09942626953125,0.0030061267920008,0.0059268051386255,86.22252984052095,86.6236343383789,86.66149206406898,87.0096206665039,86.80525420131225,87.37285614013672,87.7512638058327,87.38043212890625,87.22906060099561,87.40312194824219,88.36426431519999,88.62157440185547,88.62914018902133,88.57616424560547,88.12784576416016,88.12784576416016,87.62626540231642,88.59896087646484,88.72816593170312,89.22211456298828,88.88777180771709,88.78897857666016,89.38927152514181,88.6445541381836,88.81171626904434,88.59133911132812,89.03975086457275,89.15373992919922,89.2601013496983,89.21450805664062,0.0045225031292404,0.0127434234364054,0.0023118682877479,0.0051631376053564
2010_Nov_03.json,0.0392334008702295,0.0,0.0,-0.0191617807200859,0.0,0.9990954808470754,0.0002275830471631,0.0002225655982435,0.0002276577034101,0.0002267128041077,388,9,good,poor,poor,poor,poor,0,0,7,2,0,1,0,2,1,0,2010-11-03 00:00:00-04:00,SPY,92.07630157470705,0.0110878537937585,0.0192579519207863,90.49498338878216,90.8711166381836,91.39307922786762,90.8864517211914,90.7943588071095,90.95555877685548,91.4008068125382,90.98628997802734,91.66948701183632,91.70787048339844,93.0972301444374,93.84950256347656,93.91093641259894,94.20263671875,93.91090224536764,94.02604675292967,94.27937006496737,93.35054779052734,93.32753113567232,93.72669219970705,92.9206789709217,93.37357330322266,92.74410102367644,92.26817321777344,92.55991287457972,92.1377182006836,91.56965865138638,90.7022476196289,90.74064366934516,90.74832153320312,0.009037857091471,0.017924162860309,0.0042669620318796,0.0098950943556067
2010_Sep_21.json,0.0108695652173913,0.0,0.0,-0.1254762011077329,0.0,0.9989702187627598,0.0002598452918836,0.0002526515852446,0.0002589905402398,0.0002582938198721,303,7,good,poor,poor,very poor,poor,0,0,6,2,0,1,0,1,1,0,2010-09-21 00:00:00-04:00,SPY,87.49362182617188,-0.0015794664825522,-0.004913426655333,85.89763753583496,86.01216888427734,85.76021191111067,86.34049987792969,86.07326557511612,86.31759643554688,86.77200990037417,86.34981536865234,86.64921159240086,87.67015075683594,87.35542858306033,87.06372833251953,86.34983556450034,86.35751342773438,87.31702642719414,88.13838195800781,88.16906366203425,87.7161636352539,87.83131835396865,88.02322387695312,87.80065428085159,87.86974334716797,88.31494343221223,87.60872650146484,88.26891308097855,87.97721862792969,87.79296743969822,87.3170394897461,88.12302505293204,89.07487487792969,0.0154000831682252,0.0060530360925443,0.0088026151301551,0.0116453011240879
